f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,clase
-0.72908,1.53789,2.32444,-0.70573,-1.35905,-0.73192,1.51584,2.28554,-0.73553,-1.34026,-0.71009,1.48287,2.24121,-0.67503,-1.29338,-0.69151,1.46515,1.95285,-0.57899,-1.24187,-0.08296,2.12543,-0.97644,1.61072,1.49256,-0.78961,1.78263,-0.05976,1.41832,1.38973,-0.31363,1.96492,-0.7882,1.40924,1.4259,1.1398,1.59434,1.88116,2.00793,2.0116,1.98625,sn
1.15823,-1.16578,-0.96318,0.10229,2.24477,1.09689,-1.12542,-0.96888,0.31066,2.26383,1.11031,-1.10618,-0.89221,0.56453,2.25442,1.11766,-1.05595,-0.81959,0.63387,2.21602,2.14306,-0.91748,0.4066,-0.58801,-1.5859,1.90587,-0.59314,0.23267,-0.56883,-0.31666,1.86106,-0.79566,0.38097,-0.5586,-1.00144,-2.57328,-1.79443,-1.48212,-1.39812,-1.38411,-1.37772,sn
-0.67244,1.42768,2.77153,-0.72811,-1.1437,-0.66968,1.39536,2.70304,-0.75568,-1.07377,-0.6613,1.38345,2.79397,-0.68033,-1.06457,-0.66071,1.37972,2.77385,-0.5946,-1.09312,0.43116,2.56978,-2.5255,2.46544,1.33685,-0.12361,2.66189,-2.37389,2.82686,1.34887,0.01833,2.72739,-2.57155,2.65037,1.37502,0.93426,1.3286,1.63003,1.84392,1.93618,1.9362,cn
1.00394,-1.11696,-0.76051,-0.03433,1.76329,0.96302,-1.10314,-0.76405,0.05081,1.7859,1.00072,-1.10226,-0.70943,0.01504,1.84779,0.99831,-1.07214,-0.69017,-0.12019,1.81488,1.69103,-0.73724,0.17206,-0.42756,-1.12495,1.48645,-0.60497,0.08229,-0.38321,-0.63213,1.41688,-0.68653,0.09822,-0.35156,-1.03615,-1.90897,-1.52919,-1.28972,-1.21466,-1.20701,-1.21238,sn
0.40331,-0.85263,-0.89038,-0.27519,1.67868,0.37167,-0.81925,-0.90527,-0.13535,1.66684,0.33046,-0.77107,-0.821,0.165,1.61129,0.23445,-0.68424,-0.70973,0.36626,1.50121,1.49056,-0.76434,0.39764,-0.53612,-0.6502,1.6792,-0.17102,-0.22673,-0.21451,-0.16475,1.4704,-0.48247,0.08316,-0.37958,-0.4575,-1.72194,-1.56462,-1.35899,-1.27155,-1.2444,-1.23276,sn
-0.72603,1.45567,2.31391,-0.69218,-1.39628,-0.72933,1.43973,2.31674,-0.73024,-1.37394,-0.70626,1.39493,2.07468,-0.68629,-1.28796,-0.68429,1.36778,1.54878,-0.5674,-1.19013,-0.00345,1.7224,-0.78541,1.24925,1.39524,-0.57021,1.37709,-0.21186,1.02032,1.28165,-0.12787,1.61541,-0.71698,1.12265,1.32374,1.17631,1.62468,1.91736,2.02902,2.00685,1.93436,sn
1.2822,-1.31077,-0.9847,0.27728,1.87653,1.24849,-1.29103,-0.99982,0.53327,1.87887,1.30698,-1.28938,-0.93533,0.81741,1.95063,1.39398,-1.27264,-0.86509,0.79694,2.01497,2.02123,-0.90459,0.37065,-0.54427,-1.37771,1.88048,-0.73813,0.12751,-0.51353,-0.78175,1.72412,-0.81873,0.30569,-0.49076,-1.19661,-1.93614,-1.70884,-1.47158,-1.39889,-1.39635,-1.40424,sn
-0.19745,-0.39066,-0.589,-0.00683,0.00478,-0.18297,-0.41926,-0.60493,-0.07425,0.08347,-0.18683,-0.44297,-0.684,-0.11875,0.17241,-0.20077,-0.42169,-0.68658,-0.09646,0.15665,-0.34169,-0.54018,0.80188,-0.54568,-0.22773,-0.37019,-0.85973,0.74411,-0.71404,-0.67826,0.14733,-0.73167,0.76282,-0.62198,-0.44609,0.14385,-0.14937,-0.3583,-0.38543,-0.36813,-0.31277,cn
-0.21416,-0.44524,-0.4366,-0.02282,-0.37788,-0.17855,-0.50196,-0.47924,-0.26085,-0.33917,-0.15808,-0.53856,-0.57744,-0.80148,-0.26087,-0.1927,-0.46984,-0.56,-0.92629,-0.20153,-0.25623,-0.67228,0.71095,-0.53686,-0.42509,-0.69876,-0.84799,0.81769,-0.67875,-0.65964,0.01349,-0.69302,0.85877,-0.58588,-0.44703,0.48834,0.23714,-0.0438,-0.05635,-0.02364,0.00171,sn
0.06482,-0.6432,-0.68399,0.19219,0.17366,0.08728,-0.68332,-0.71601,0.0957,0.2288,0.07982,-0.7144,-0.77406,-0.03006,0.31575,0.1049,-0.70127,-0.75174,-0.00092,0.39625,-0.7057,-0.70084,0.81801,-0.57087,-0.53397,-0.79466,-0.92875,0.78481,-0.72189,-0.9519,-0.26605,-0.80717,0.81191,-0.63675,-0.72556,-0.02908,-0.31678,-0.46688,-0.49335,-0.49822,-0.46606,cn
-0.70876,1.20915,1.16012,-0.63992,-1.30256,-0.71296,1.18993,1.15967,-0.66726,-1.26594,-0.68821,1.13519,0.72704,-0.57602,-1.15178,-0.66599,1.10955,0.42203,-0.40801,-1.02095,-0.8262,0.90109,0.32182,0.33696,1.16549,-0.79664,0.7431,0.45856,0.33867,1.08412,-0.48669,0.8157,0.16387,0.37329,1.11513,1.143,1.47633,1.49308,1.42152,1.37049,1.32653,sn
-0.51228,1.20161,2.58791,-0.74474,-0.68694,-0.49918,1.1911,2.46781,-0.76753,-0.61795,-0.50696,1.24666,2.82033,-0.66967,-0.65592,-0.55102,1.31723,3.48594,-0.57888,-0.82772,-0.26633,3.8102,-5.2116,5.18747,1.44866,-0.50678,3.5448,-3.89092,4.80171,1.30721,-0.638,3.81285,-5.11511,5.4752,1.50997,0.51199,0.85787,1.15247,1.4598,1.63861,1.7302,sn
-0.68837,1.17845,2.1556,-0.70924,-1.00536,-0.69579,1.22116,2.11685,-0.73529,-1.03428,-0.68348,1.31144,2.3613,-0.67289,-1.05238,-0.67001,1.35959,2.61968,-0.61371,-1.11487,-0.19475,2.45343,-3.66833,3.82381,1.36573,-0.48536,1.93163,-2.11125,2.50676,1.34607,-0.48421,2.2624,-2.97233,3.24829,1.42321,0.90199,1.07924,1.25521,1.43942,1.54656,1.62185,sn
-0.66475,1.34081,1.99655,-0.71443,-0.93074,-0.66604,1.32958,1.96533,-0.73664,-0.88955,-0.65197,1.34239,2.24745,-0.66184,-0.89481,-0.64106,1.34228,2.5411,-0.60583,-0.93293,-0.97452,2.51462,-2.62725,2.66573,1.47154,-0.99341,2.12975,-2.08933,2.36733,1.30916,-1.09937,2.36099,-2.64613,2.67594,1.44328,0.71194,1.13819,1.39269,1.579,1.69037,1.72032,cn
-0.67368,0.87238,0.34983,-0.56004,-1.07886,-0.67959,0.87072,0.3617,-0.57465,-1.06863,-0.6604,0.84373,0.21895,-0.5094,-1.02101,-0.63853,0.81727,0.08712,-0.39685,-0.91477,-1.44582,0.32135,0.63353,-0.13888,0.84631,-1.16781,0.19413,0.66484,-0.16775,0.77358,-0.95594,0.21894,0.53687,-0.13892,0.77791,0.99363,1.12135,0.99756,0.88025,0.78281,0.75528,sn
-0.22517,-0.3456,-0.70671,-0.04651,0.1389,-0.20979,-0.37106,-0.72893,0.02222,0.15541,-0.17581,-0.43079,-0.78213,0.22071,0.27043,-0.16088,-0.44966,-0.79147,0.53919,0.35168,-0.76185,-0.51567,0.64148,-0.58443,-0.18979,-0.38112,-0.76923,0.62198,-0.71493,-0.40701,-0.10363,-0.73196,0.65896,-0.64209,-0.3684,-0.02103,-0.29562,-0.49436,-0.58353,-0.60895,-0.62146,cn
-0.59427,1.20659,1.74923,-0.71946,-0.69036,-0.59873,1.19969,1.71926,-0.73788,-0.66274,-0.59394,1.22733,2.06229,-0.64842,-0.68051,-0.5958,1.24628,2.39737,-0.56871,-0.73621,-0.94727,2.64237,-2.85349,2.76344,1.415,-0.83138,2.44471,-2.75246,2.74794,1.22485,-1.05373,2.49131,-2.85076,2.67026,1.34655,0.46496,0.90523,1.19473,1.37934,1.46196,1.52049,sn
-0.67953,1.35085,1.94065,-0.70353,-1.066,-0.68435,1.36118,1.95919,-0.72879,-1.07854,-0.67079,1.37399,2.14741,-0.66659,-1.07273,-0.65979,1.37061,2.05966,-0.58709,-1.05584,-1.14226,2.28129,-1.60825,2.03536,1.51639,-1.15172,1.74377,-1.17791,1.56178,1.28905,-1.03591,1.97029,-1.62855,1.77053,1.41423,0.86808,1.28784,1.56334,1.70672,1.75671,1.74798,sn
0.10043,-0.91938,-0.94921,0.75984,0.35215,0.12063,-0.94305,-0.97595,0.90025,0.37036,0.14867,-0.98201,-0.98276,1.22551,0.45152,0.17033,-0.98561,-0.95049,1.55751,0.55415,-1.28971,-0.849,0.70015,-0.63151,-0.90977,-1.0164,-1.00524,0.67432,-0.75528,-1.06992,-0.72308,-0.9419,0.69974,-0.67869,-0.98967,-0.04024,-0.71233,-0.89906,-0.94648,-0.96526,-1.0024,cn
-0.19527,0.78329,1.39292,-0.7255,-0.15585,-0.19099,0.77225,1.33271,-0.73985,-0.0796,-0.20513,0.81583,1.67543,-0.63041,-0.119,-0.26336,0.87146,2.25949,-0.53675,-0.24324,-0.67051,2.70667,-3.75124,3.19763,1.10245,-0.65621,2.89483,-3.89774,3.56974,0.89943,-1.0136,2.75276,-3.72206,3.28812,1.13274,-0.09406,0.39484,0.66797,0.88597,1.008,1.08342,sn
-0.59326,1.3356,2.76175,-0.74016,-0.7807,-0.58921,1.3168,2.64734,-0.76456,-0.71845,-0.5884,1.33183,2.84552,-0.67235,-0.7149,-0.60402,1.36241,3.06366,-0.57139,-0.77318,-0.07733,3.86816,-5.20399,5.47129,1.53656,-0.29542,3.00751,-3.71533,4.11472,1.3365,-0.39837,3.44068,-4.78339,4.94079,1.50921,0.56503,0.97881,1.31754,1.58965,1.75278,1.81033,cn
-0.26836,0.21164,-0.22108,-0.40697,-0.0618,-0.28425,0.22795,-0.20736,-0.40867,-0.04141,-0.29242,0.21838,-0.27093,-0.38072,-0.02509,-0.2992,0.20262,-0.32661,-0.33734,-0.00714,-0.5102,-0.13706,0.59427,-0.23542,0.34881,-0.8141,-0.33879,0.69788,-0.39893,0.1926,-0.38366,-0.3098,0.58277,-0.37099,0.16791,-0.01198,0.14781,0.09335,0.02372,0.00391,0.00323,sn
-0.68593,1.16905,1.16608,-0.65063,-0.93842,-0.69315,1.17636,1.20499,-0.67555,-0.92525,-0.67223,1.14652,0.98009,-0.60597,-0.88637,-0.65006,1.1169,0.74043,-0.49935,-0.862,-0.28318,1.33507,-0.28732,0.79137,1.31826,-0.46117,0.79391,0.01073,0.42195,1.08667,-0.18753,0.9211,-0.22735,0.47413,1.12447,0.8731,1.02607,1.1488,1.18985,1.17999,1.17208,sn
-0.70083,1.35414,1.75754,-0.7184,-0.94769,-0.70654,1.38412,1.69279,-0.73672,-0.96539,-0.69263,1.46011,2.0719,-0.64885,-1.026,-0.68253,1.51944,2.52821,-0.57445,-1.10493,-0.2131,2.99879,-3.45586,3.82203,1.56895,-0.83984,2.2772,-1.56248,2.56584,1.47999,-0.71265,2.67995,-2.66568,3.15489,1.57339,0.81387,1.04446,1.26823,1.41086,1.5204,1.6036,sn
-0.6968,1.08229,0.84812,-0.61811,-1.12246,-0.70472,1.09214,0.87799,-0.64367,-1.14079,-0.68359,1.07098,0.67895,-0.57802,-1.08402,-0.6617,1.04385,0.3391,-0.39703,-0.97695,-0.37489,0.77531,0.06379,0.23217,1.09916,-0.44923,0.53281,0.19339,0.08584,0.97171,-0.20231,0.56928,0.08275,0.10449,0.9924,0.9997,1.24276,1.26456,1.21631,1.17999,1.16216,sn
-0.53651,0.31946,-0.39367,-0.4297,-0.46257,-0.54704,0.34832,-0.35496,-0.39991,-0.52033,-0.53838,0.36925,-0.3174,-0.31607,-0.52379,-0.52152,0.36071,-0.3058,-0.25448,-0.45537,-0.32934,0.06276,0.16567,-0.01063,0.52677,-0.21614,-0.27901,0.25582,-0.28894,0.35187,0.07744,-0.19374,0.18534,-0.08805,0.34781,0.52293,0.42873,0.20306,0.08064,0.05334,0.05203,cn
-0.46903,1.10575,2.11971,-0.73902,-0.51317,-0.46255,1.10249,2.00197,-0.75875,-0.45737,-0.46973,1.15889,2.375,-0.65683,-0.49636,-0.51908,1.23179,3.07943,-0.56987,-0.67122,0.19047,3.39791,-4.87298,4.79164,1.36862,-0.18392,3.36788,-3.64555,4.40229,1.23608,-0.25507,3.56145,-4.78149,5.15597,1.44171,0.32699,0.66489,0.94971,1.19079,1.33976,1.43492,sn
-0.5457,0.70564,0.64111,-0.55082,-0.74364,-0.55268,0.71723,0.6354,-0.59982,-0.78498,-0.54542,0.69699,0.53951,-0.67001,-0.73827,-0.54645,0.67277,0.23372,-0.59542,-0.6929,-0.64899,0.40887,0.48344,0.06993,0.84757,-0.88383,-0.01246,0.32393,-0.2088,0.57946,-0.44954,0.25571,0.17013,-0.00396,0.72137,0.69687,0.83888,0.94063,0.92201,0.92401,0.94144,sn
-0.71774,1.42017,2.18888,-0.68225,-1.32642,-0.7225,1.41341,2.21691,-0.72453,-1.29999,-0.69653,1.35933,1.81959,-0.67987,-1.20558,-0.67805,1.34702,1.2824,-0.54586,-1.12241,-0.6559,1.61479,-0.19562,1.2125,1.44022,-0.85101,1.12029,0.09125,0.85688,1.23812,-0.48573,1.4592,-0.46831,1.15111,1.32131,1.12057,1.53136,1.80671,1.88674,1.88882,1.85928,sn
-0.69897,1.1334,1.07051,-0.61596,-1.27494,-0.70147,1.10726,1.03895,-0.65105,-1.23562,-0.67583,1.03746,0.59777,-0.57455,-1.08913,-0.65508,1.00242,0.26814,-0.39939,-0.9627,-0.46895,0.6699,0.55356,0.12427,1.06198,-0.41832,0.44044,0.61453,0.05025,0.94072,-0.04824,0.54297,0.46955,0.07232,0.95723,1.12557,1.42129,1.48369,1.38041,1.32384,1.28787,sn
-0.34066,1.13616,2.84506,-0.74862,-0.59504,-0.3118,1.10556,2.67699,-0.77221,-0.49867,-0.33414,1.13394,2.93266,-0.67223,-0.51364,-0.40864,1.18727,3.37887,-0.5681,-0.64039,0.08257,3.97768,-5.46898,5.58016,1.36632,-0.09204,3.73881,-4.6691,5.28819,1.16835,-0.27551,3.97669,-5.68667,6.0229,1.40332,0.34968,0.82257,1.17746,1.46158,1.63911,1.70853,sn
-0.68385,1.40948,2.37046,-0.74906,-0.93565,-0.68128,1.41667,2.22197,-0.77052,-0.88855,-0.67316,1.50108,2.47716,-0.66085,-0.93039,-0.67407,1.58083,2.94073,-0.53722,-1.0542,-1.03534,4.5355,-3.61601,5.17275,1.79162,-1.71968,3.70397,-1.00046,4.25832,1.57633,-1.65646,4.08618,-2.51406,4.5344,1.80682,0.79439,1.0067,1.25416,1.4925,1.64955,1.66718,sn
-0.6861,0.98257,0.46745,-0.59454,-1.05441,-0.69638,1.0086,0.49556,-0.60699,-1.10662,-0.67809,1.02109,0.47931,-0.55048,-1.09815,-0.65675,1.01349,0.3463,-0.44152,-1.01555,-0.76851,0.6837,0.0811,0.28487,1.06694,-0.99077,0.37463,0.36541,0.03349,0.9246,-0.51432,0.51987,0.03824,0.2051,0.97088,0.97631,1.15208,1.07508,0.96977,0.92865,0.92304,sn
-0.53166,0.21754,-0.46073,-0.35081,-0.55379,-0.55039,0.25269,-0.42663,-0.32586,-0.62992,-0.55452,0.29019,-0.39265,-0.29317,-0.67599,-0.53626,0.28862,-0.36762,-0.31648,-0.59602,-0.72317,-0.26166,0.50287,-0.25497,0.25934,-0.61096,-0.41339,0.59367,-0.44288,0.24217,-0.18208,-0.3623,0.53589,-0.32303,0.16113,0.67922,0.44132,0.16992,0.06828,0.07904,0.06791,sn
-0.64696,0.92873,1.27493,-0.61407,-1.10823,-0.65062,0.92748,1.25886,-0.66707,-1.11885,-0.63183,0.9015,0.88666,-0.67121,-1.04477,-0.60968,0.84288,0.52198,-0.61365,-0.9469,-0.78194,0.65031,0.73145,0.2356,1.00152,-1.07065,0.37324,0.34481,0.142,0.82358,-0.65139,0.71365,0.18748,0.34136,0.973,0.92856,1.21953,1.32229,1.35926,1.309,1.28033,sn
-0.56506,0.39278,-0.18865,-0.42595,-0.60761,-0.56658,0.37979,-0.19622,-0.42302,-0.59792,-0.5505,0.34679,-0.30135,-0.33507,-0.54333,-0.53607,0.34345,-0.33714,-0.2278,-0.49278,0.78513,-0.17799,-0.11635,0.01455,0.33762,0.3062,-0.24023,0.23692,-0.16246,0.31058,0.4786,-0.2615,0.1161,-0.12966,0.26792,0.66961,0.52481,0.30661,0.18535,0.14022,0.11962,sn
-0.42488,0.11327,-0.543,-0.38642,-0.05942,-0.45046,0.15737,-0.52871,-0.33256,-0.1222,-0.46646,0.20703,-0.45877,-0.22052,-0.23138,-0.4688,0.23905,-0.36356,-0.22263,-0.31186,1.28142,-0.36756,-0.17934,-0.02822,-0.00574,0.12526,-0.14696,0.37437,-0.16928,0.39685,0.59372,-0.31058,0.11653,-0.15878,0.15367,0.21107,-0.0702,-0.23823,-0.28835,-0.28758,-0.26499,sn
-0.23168,-0.55855,-0.93816,0.13729,0.37306,-0.27274,-0.49273,-0.92337,0.30484,0.26692,-0.34339,-0.39278,-0.84882,0.4247,0.03433,-0.38266,-0.34444,-0.7595,0.16424,-0.1463,1.28706,-0.7685,0.53852,-0.62536,-0.45577,1.58901,-0.75837,0.6078,-0.71327,-0.33426,1.3144,-0.81066,0.63007,-0.65859,-0.55284,-0.10192,-0.5841,-0.78377,-0.82317,-0.80789,-0.79216,sn
-0.52603,0.19835,-0.41409,-0.25501,-0.54058,-0.53635,0.20896,-0.40453,-0.27784,-0.57848,-0.52522,0.19159,-0.44159,-0.34808,-0.58857,-0.50669,0.17204,-0.48153,-0.35194,-0.52984,1.23183,-0.54782,0.48057,-0.54153,0.01217,0.31076,-0.50587,0.66356,-0.57168,0.16428,0.8176,-0.52811,0.61436,-0.5598,0.05429,0.66878,0.4263,0.14998,0.03932,0.02975,0.02364,sn
0.45251,-1.1042,-1.00411,0.89288,0.93871,0.4209,-1.07015,-1.01763,1.13953,0.84432,0.36451,-1.05182,-0.99904,1.38246,0.72512,0.39552,-1.09907,-0.96585,1.59483,0.83085,-0.49908,-0.94761,0.57937,-0.6401,-1.05303,-0.64877,-0.97318,0.55562,-0.73884,-0.95891,-0.25107,-0.94368,0.63319,-0.6685,-1.13199,-0.70216,-1.16094,-1.20353,-1.18642,-1.15899,-1.15306,sn
-0.44057,-0.15201,-0.65617,-0.0502,-0.20066,-0.45623,-0.13675,-0.66946,-0.02639,-0.23007,-0.45377,-0.14282,-0.68116,-0.07645,-0.25632,-0.43506,-0.16779,-0.68023,-0.18484,-0.23907,-0.40691,-0.67165,0.46818,-0.57186,-0.2156,-0.05453,-0.72038,0.51906,-0.65933,-0.19137,-0.28884,-0.69296,0.54632,-0.59586,-0.26969,0.37582,-0.01409,-0.27983,-0.35357,-0.37253,-0.36675,sn
-0.25059,-0.50051,-0.72244,0.39113,-0.24582,-0.23977,-0.53912,-0.75331,0.12417,-0.26077,-0.21878,-0.58378,-0.79997,-0.41597,-0.21705,-0.19105,-0.55854,-0.74512,-0.85159,-0.06115,-1.05803,-0.85633,0.64018,-0.6349,-0.65196,-0.803,-0.97206,0.65896,-0.74724,-0.7945,-0.36584,-0.84734,0.72903,-0.65658,-0.65088,0.42862,0.00389,-0.33915,-0.45318,-0.47279,-0.47903,sn
-0.50366,0.16403,-0.38225,-0.32769,-0.58904,-0.51351,0.19346,-0.34239,-0.33509,-0.66829,-0.51644,0.22795,-0.28272,-0.45375,-0.68618,-0.49194,0.1574,-0.29255,-0.71609,-0.63221,-1.14226,-0.33079,0.88158,-0.43773,0.21828,-1.42232,-0.49545,0.78521,-0.54829,0.119,-0.61162,-0.37469,0.78303,-0.48445,0.20262,0.61098,0.48287,0.27008,0.1348,0.15969,0.21838,sn
0.38027,-1.13889,-1.03984,0.75505,1.14116,0.35557,-1.104,-1.05284,1.08005,1.10033,0.30385,-1.08,-1.00075,1.41698,0.96666,0.25637,-1.02213,-0.92291,1.17708,0.82389,-0.60027,-0.81132,0.65234,-0.63447,-0.79332,-0.49586,-0.99028,0.65537,-0.7565,-1.04471,-0.04196,-0.94287,0.66674,-0.67903,-0.98127,-0.91103,-1.3103,-1.2991,-1.27184,-1.23018,-1.22684,cn
0.46974,-1.22266,-1.0519,0.75547,1.28896,0.43089,-1.1806,-1.06825,1.1107,1.2352,0.33823,-1.11769,-1.00397,1.427,1.08057,0.22381,-1.03433,-0.93977,1.51164,0.91162,-0.55083,-0.82903,0.65149,-0.64183,-0.90598,-0.41604,-0.97991,0.66613,-0.75836,-1.04747,-0.05681,-0.95599,0.67982,-0.68271,-1.08196,-1.08588,-1.41915,-1.39449,-1.34793,-1.31601,-1.30228,cn
-0.51593,0.21229,-0.2039,-0.38422,-0.73534,-0.51171,0.19589,-0.21326,-0.39667,-0.74018,-0.49004,0.18322,-0.25493,-0.40729,-0.67064,-0.47802,0.19947,-0.19144,-0.52767,-0.57391,0.69101,-0.1986,-0.20224,0.14701,0.23592,-0.0193,-0.40163,0.05832,-0.10392,0.06888,0.34739,-0.24925,-0.18624,0.20358,0.14182,0.77927,0.61128,0.34399,0.2279,0.20491,0.20236,sn
-0.69484,1.28512,1.8996,-0.73122,-0.99844,-0.69922,1.31003,1.85027,-0.75031,-1.00301,-0.68609,1.39893,2.00426,-0.64394,-1.01951,-0.67625,1.45395,2.15702,-0.51575,-1.07581,-1.15138,3.86096,-3.76867,4.73688,1.69687,-1.55296,2.63398,-1.71814,2.82012,1.42876,-1.51386,3.22015,-2.73732,3.49449,1.63258,0.86307,1.1383,1.35273,1.45565,1.51838,1.53231,sn
0.69242,-0.97256,-0.87204,0.36097,0.74606,0.76295,-0.9754,-0.87836,0.44073,0.74353,0.80565,-1.00166,-0.82694,0.02136,0.72673,0.87806,-1.06997,-0.75407,-1.24478,0.65052,-0.34318,-0.86367,0.64401,-0.62369,-0.97493,-0.99329,-0.83042,0.42744,-0.70123,-0.9593,-0.44657,-0.78337,0.56879,-0.63368,-0.74002,-0.51368,-0.90543,-0.98049,-1.03982,-1.03723,-1.04586,sn
-0.43563,-0.03518,-0.35291,-0.20839,-0.50229,-0.44459,-0.02139,-0.33387,-0.3116,-0.53356,-0.44123,-0.01059,-0.34429,-0.67601,-0.48021,-0.43172,-0.00897,-0.39617,-0.78077,-0.49075,-1.63087,-0.49119,0.79431,-0.51776,-0.00466,-1.60505,-0.70251,0.77841,-0.66579,-0.16539,-1.25814,-0.52276,0.82723,-0.55835,-0.00252,0.62901,0.34733,0.13505,-0.0338,-0.00688,0.02266,sn
0.83685,-1.05768,-0.98666,0.51082,1.39746,0.78525,-1.01046,-0.99116,0.73475,1.39253,0.73063,-0.97155,-0.93771,0.85659,1.28208,0.71661,-0.97234,-0.89061,0.69583,1.1782,0.68973,-0.88373,0.40477,-0.58054,-1.06341,0.56035,-0.88373,0.41463,-0.66023,-0.77907,0.57859,-0.91177,0.53773,-0.62979,-1.13055,-1.4235,-1.33983,-1.26954,-1.23365,-1.21875,-1.21024,cn
0.33806,-1.05038,-1.02575,0.80365,1.39023,0.28896,-1.01998,-1.04708,1.12767,1.39597,0.25234,-1.00619,-1.02245,1.66876,1.37998,0.20579,-0.9892,-0.97583,2.09201,1.30185,1.85851,-1.00169,0.5371,-0.647,-1.35547,1.99379,-0.90893,0.51863,-0.71446,-0.68847,1.82039,-0.94866,0.60031,-0.66349,-1.12013,-1.39554,-1.37222,-1.33098,-1.30578,-1.30048,-1.29824,sn
-0.53926,0.49944,0.36881,-0.51791,-0.58627,-0.54181,0.48647,0.39845,-0.56231,-0.59881,-0.53512,0.44105,0.28232,-0.60489,-0.56265,-0.51372,0.39337,-0.01093,-0.46316,-0.49081,1.31836,0.00229,-0.35722,0.05556,0.33018,1.47379,-0.02201,-0.62851,0.07738,0.37117,1.48946,-0.0148,-0.40222,0.04628,0.28499,0.56681,0.55324,0.51239,0.50164,0.49426,0.47435,cn
0.24519,-0.89144,-0.79023,0.54988,0.33328,0.30814,-0.9326,-0.83828,0.37085,0.38727,0.3707,-0.99256,-0.90419,0.26191,0.56222,0.46649,-1.07472,-0.91337,0.22623,0.74556,1.20539,-0.90398,0.46565,-0.60404,-1.06625,2.08932,-0.99456,0.50249,-0.72051,-1.15215,1.6956,-0.90512,0.55005,-0.63588,-1.06606,-0.11497,-0.61185,-0.78984,-0.8393,-0.84562,-0.86057,cn
-0.3866,-0.05308,-0.00975,-0.29837,-0.57701,-0.36757,-0.09875,-0.07806,-0.47234,-0.52315,-0.33636,-0.18535,-0.41643,-0.56685,-0.34314,-0.31263,-0.23598,-0.56589,-0.48706,-0.18088,1.1307,-0.50075,0.15954,-0.40117,-0.18934,1.63306,-0.68547,0.20486,-0.54682,-0.36521,1.49202,-0.52607,0.22646,-0.42112,-0.23533,0.70187,0.38927,0.12714,0.04246,0.00251,-0.00791,sn
-0.58238,0.48631,-0.1602,-0.48852,-0.48723,-0.60131,0.53667,-0.10389,-0.482,-0.56855,-0.60601,0.58991,0.03005,-0.48044,-0.68853,-0.59809,0.5881,0.08896,-0.56249,-0.79487,-0.26771,-0.15352,0.18475,-0.32947,0.4206,-0.36185,0.05695,0.07196,-0.21992,0.62227,-0.26308,-0.12148,0.16269,-0.32375,0.42555,0.52206,0.42896,0.30857,0.26005,0.24,0.26722,sn
-0.39651,0.18731,-0.25257,-0.41666,0.03043,-0.41145,0.21041,-0.21378,-0.41588,0.00108,-0.42606,0.21818,-0.17469,-0.43515,-0.0478,-0.43389,0.20792,-0.27382,-0.35562,-0.10053,0.51928,-0.34123,0.17315,-0.38547,0.1617,0.61526,-0.18674,-0.03274,-0.30019,0.27585,0.5306,-0.32372,0.15659,-0.37793,0.13589,-0.05684,-0.0101,-0.02099,-0.05379,-0.05841,-0.04039,cn
0.35961,-1.11206,-1.04742,1.00316,1.4028,0.31139,-1.08245,-1.06783,1.35785,1.40749,0.27505,-1.06522,-1.03871,1.93945,1.38001,0.21503,-1.03625,-0.98964,2.37931,1.26307,1.74129,-1.03025,0.56297,-0.65769,-1.46001,2.04762,-0.93609,0.56436,-0.73495,-0.7829,1.63656,-0.98581,0.63492,-0.67897,-1.23874,-1.39822,-1.38971,-1.3444,-1.32501,-1.32432,-1.32503,sn
0.47524,-1.11784,-1.02305,0.84191,1.44052,0.43612,-1.09961,-1.04755,1.16998,1.44969,0.41117,-1.09876,-1.0259,1.73742,1.44578,0.36383,-1.08756,-0.9843,2.26154,1.36956,2.11222,-1.01168,0.52907,-0.64519,-1.50694,2.30795,-0.91301,0.50155,-0.70747,-0.81266,1.94179,-0.94885,0.58231,-0.65716,-1.18296,-1.48156,-1.38199,-1.3264,-1.3096,-1.30855,-1.31013,sn
-0.54805,0.56836,0.51619,-0.5412,-0.6726,-0.54969,0.55436,0.54418,-0.58705,-0.67237,-0.54972,0.51895,0.41774,-0.62519,-0.6826,-0.53473,0.47809,0.09662,-0.48269,-0.63393,1.14018,0.09759,-0.41772,0.08421,0.42136,1.08005,0.06237,-0.6188,0.06731,0.43775,1.05999,0.06082,-0.37105,0.03578,0.41599,0.65233,0.65644,0.60558,0.58387,0.59292,0.61116,sn
-0.60865,0.78518,0.82389,-0.61113,-0.79161,-0.61722,0.80067,0.90449,-0.64201,-0.82233,-0.62258,0.81553,0.9269,-0.64328,-0.86208,-0.61946,0.80782,0.67603,-0.58045,-0.92923,0.83918,0.60189,-0.72477,0.44431,0.82212,0.61496,0.53741,-0.7509,0.33737,0.75445,0.65601,0.49792,-0.56683,0.27811,0.78689,0.72845,0.85048,0.9485,0.97681,0.95941,0.94237,sn
